gene,rna_lfc,rna_p,prot_lfc,prot_p,mut_freq,neglog10p,concordant,transcriptomic,proteomic,genomic,score
EXOC6,-0.21185385335652285,0.006279330057082577,-0.2556084100398053,2.2152712807543933e-07,0.007142857142857143,0.11979865834643606,True,0.21185385335652285,0.2556084100398053,0.11979865834643606,0.43713796735123744
JUNB,0.11025953568601743,0.5777964853478164,0.4234538808609294,7.341588760490467e-06,0.007142857142857143,0.11979865834643606,True,0.11025953568601743,0.4234538808609294,0.11979865834643606,0.43713796735123744
RAPGEF6,-0.11917594634319428,0.032529781670735995,-0.03577045834183323,0.3321012426967671,0.02142857142857143,0.7707690936040651,True,0.11917594634319428,0.03577045834183323,0.7707690936040651,0.43700631911532384
CCT8,0.12741096537644303,0.009517885677297732,0.06943529236262336,0.10146180041760239,0.014285714285714285,0.3827710261184941,True,0.12741096537644303,0.06943529236262336,0.3827710261184941,0.43687467087941023
RIN3,0.06040853907478905,0.7526400507809289,0.5689148465864307,1.0466644967057886e-13,0.007142857142857143,0.11979865834643606,True,0.06040853907478905,0.5689148465864307,0.11979865834643606,0.4367430226434965
VSIG4,-0.038589583098096014,0.8581636505356526,0.6360439662270743,2.374744518157103e-08,0.007142857142857143,0.11979865834643606,False,0.038589583098096014,0.6360439662270743,0.11979865834643606,0.4364797261716693
ANKRD16,-0.2992196410475696,1.1182583572731721e-06,-0.1705521367880145,0.11977959311045641,0.007142857142857143,0.11979865834643606,True,0.2992196410475696,0.1705521367880145,0.11979865834643606,0.436216429699842
CSTF2,0.49076517843829137,1.7369475939529978e-16,-0.08084843981303536,0.04514798563899331,0.007142857142857143,0.11979865834643606,False,0.49076517843829137,0.08084843981303536,0.11979865834643606,0.43595313322801477
PCYOX1L,-0.054523133457266226,0.3992633126120486,-0.5786126447118498,1.8572250962368626e-14,0.007142857142857143,0.11979865834643606,True,0.054523133457266226,0.5786126447118498,0.11979865834643606,0.43582148499210105
SLC8A1,-0.21689605100674925,0.1318724015459756,0.24821170431928863,0.15878336289570205,0.007142857142857143,0.11979865834643606,False,0.21689605100674925,0.24821170431928863,0.11979865834643606,0.43568983675618744
RFX3,-0.6002832860289757,2.5561043996719773e-08,0.0550933743080968,0.5014507290015987,0.007142857142857143,0.11979865834643606,False,0.6002832860289757,0.0550933743080968,0.11979865834643606,0.43555818852027384
GIMAP8,-0.6212088451933031,0.00019154201062588996,-0.051803883133906936,0.3878020335785117,0.007142857142857143,0.11979865834643606,True,0.6212088451933031,0.051803883133906936,0.11979865834643606,0.4352948920484465
ZBTB48,-0.2549638905763043,0.0006935466596981849,-0.20840893342717948,0.011277049221285943,0.007142857142857143,0.11979865834643606,True,0.2549638905763043,0.20840893342717948,0.11979865834643606,0.4352948920484465
BIRC3,0.9741926201352111,8.854810706919896e-06,0.015060075538904982,0.9127151794945964,0.007142857142857143,0.11979865834643606,True,0.9741926201352111,0.015060075538904982,0.11979865834643606,0.4352948920484465
RHOT1,-0.06087363116444244,0.26996187182396436,-0.561154124209029,5.927308009594394e-16,0.007142857142857143,0.11979865834643606,True,0.06087363116444244,0.561154124209029,0.11979865834643606,0.4352948920484465
MOB4,0.47740929584952063,1.50451043345352e-05,0.08380718500590945,0.013347573751352853,0.007142857142857143,0.11979865834643606,True,0.47740929584952063,0.08380718500590945,0.11979865834643606,0.4352948920484465
EIF5B,0.09600322825954599,0.32379227496657353,-0.4606736110021359,3.991115249788995e-10,0.007142857142857143,0.11979865834643606,False,0.09600322825954599,0.4606736110021359,0.11979865834643606,0.4351632438125329
PLCH1,0.24851107018882246,0.12098437914597286,-0.21147609230599684,0.059911906723438886,0.007142857142857143,0.11979865834643606,False,0.24851107018882246,0.21147609230599684,0.11979865834643606,0.43424170616113744
LRRC47,-0.2501124822317262,0.00046387965251244495,-0.21110441163181903,1.69641962708443e-06,0.007142857142857143,0.11979865834643606,True,0.2501124822317262,0.21110441163181903,0.11979865834643606,0.43424170616113744
SHC4,0.08775782192705606,0.6935188830236946,-0.47354826794238214,0.06883087809165606,0.007142857142857143,0.11979865834643606,False,0.08775782192705606,0.47354826794238214,0.11979865834643606,0.43424170616113744
RIC8A,0.12228968843224841,0.005343352532171264,0.39426951735539717,2.015343498373856e-17,0.007142857142857143,0.11979865834643606,True,0.12228968843224841,0.39426951735539717,0.11979865834643606,0.4341100579252237
SLMAP,0.34761747003136634,2.8246517966107014e-07,0.13822527926701156,0.012879351063721763,0.007142857142857143,0.11979865834643606,True,0.34761747003136634,0.13822527926701156,0.11979865834643606,0.4339784096893101
FTSJ1,0.42852206840697704,3.4109513228678527e-10,-0.09657001376386987,0.07629858185731171,0.007142857142857143,0.11979865834643606,False,0.42852206840697704,0.09657001376386987,0.11979865834643606,0.4339784096893101
CDK5RAP2,-0.027154852505628213,0.559966327931336,-0.18357352235206648,0.0012302249546011358,0.014285714285714285,0.3827710261184941,True,0.027154852505628213,0.18357352235206648,0.3827710261184941,0.4338467614533965
FERMT2,0.07175419076757983,0.5462568819676556,0.5182251361595824,5.6003584541995965e-18,0.007142857142857143,0.11979865834643606,True,0.07175419076757983,0.5182251361595824,0.11979865834643606,0.4338467614533965
DCP2,0.1787574755500856,0.02081631416954846,0.2873224679533841,1.3922264838816025e-06,0.007142857142857143,0.11979865834643606,True,0.1787574755500856,0.2873224679533841,0.11979865834643606,0.4335834649815692
RRP8,-0.1309118849319546,0.0024327341517448825,-0.37184345707233035,2.7977004135541844e-10,0.007142857142857143,0.11979865834643606,True,0.1309118849319546,0.37184345707233035,0.11979865834643606,0.4334518167456556
RIC8B,-0.5581619839702956,2.3782706796756964e-10,-0.06275321505453846,0.65997220171996,0.007142857142857143,0.11979865834643606,True,0.5581619839702956,0.06275321505453846,0.11979865834643606,0.433320168509742
ZC3H6,-0.3403482424615536,0.00041288252730361787,-0.1392685242309284,0.36580321927550313,0.007142857142857143,0.11979865834643606,True,0.3403482424615536,0.1392685242309284,0.11979865834643606,0.4325302790942601
COPS5,0.2679157312644964,3.485181227142333e-10,0.19068383235786968,0.0014002266006809575,0.007142857142857143,0.11979865834643606,True,0.2679157312644964,0.19068383235786968,0.11979865834643606,0.4323986308583465
FOLH1,0.8022507736326228,0.00028236244252139055,-0.029926125919761404,0.7108343362330372,0.007142857142857143,0.11979865834643606,False,0.8022507736326228,0.029926125919761404,0.11979865834643606,0.4323986308583465
IRF3,0.24047665160427378,0.0004969585662787221,0.21620024850703246,0.0001149550350420471,0.007142857142857143,0.11979865834643606,True,0.24047665160427378,0.21620024850703246,0.11979865834643606,0.4323986308583464
ACIN1,-0.07612701569875036,0.1324372341509116,-0.058999117077775054,0.05045181433617701,0.02857142857142857,1.2631321245564464,True,0.07612701569875036,0.058999117077775054,1.2631321245564464,0.432201158504476
AGAP3,-0.106077318066232,0.13949440700909896,-0.41922115789256864,1.9484678935154812e-12,0.007142857142857143,0.11979865834643606,True,0.106077318066232,0.41922115789256864,0.11979865834643606,0.4321353343865192
TLE3,0.25176130666534746,0.0005296707305770653,0.20533024104274133,1.7084804253303375e-07,0.007142857142857143,0.11979865834643606,True,0.25176130666534746,0.20533024104274133,0.11979865834643606,0.4320036861506056
KLHL29,-0.12611679298903944,0.2990919194447486,-0.06325058925618166,0.726108538668594,0.014285714285714285,0.3827710261184941,True,0.12611679298903944,0.06325058925618166,0.3827710261184941,0.431872037914692
POLDIP3,-0.2136730209999005,7.184113396905543e-05,0.24370672821822126,1.3809204368273333e-05,0.007142857142857143,0.11979865834643606,False,0.2136730209999005,0.24370672821822126,0.11979865834643606,0.43187203791469186
CDK16,0.2646478371744525,4.649644810640143e-06,0.19097919690046083,0.004064092540419951,0.007142857142857143,0.11979865834643606,True,0.2646478371744525,0.19097919690046083,0.11979865834643606,0.43160874144286465
ATP13A3,0.19477295922824567,0.03484656221991233,0.2665621275497152,0.001969540549387496,0.007142857142857143,0.11979865834643606,True,0.19477295922824567,0.2665621275497152,0.11979865834643606,0.43134544497103733
PITHD1,-0.08052631520959785,0.05500303260204673,0.4813644174694751,2.688135320839301e-08,0.007142857142857143,0.11979865834643606,False,0.08052631520959785,0.4813644174694751,0.11979865834643606,0.4310821484992101
DCTN5,0.15870702613376153,0.001041426374607621,-0.31479524529268943,2.9411185135039274e-08,0.007142857142857143,0.11979865834643606,False,0.15870702613376153,0.31479524529268943,0.11979865834643606,0.4309505002632964
DOCK4,-0.2456688943336669,0.020116462696659874,0.2081448504876633,0.00024675893854745256,0.007142857142857143,0.11979865834643606,False,0.2456688943336669,0.2081448504876633,0.11979865834643606,0.43055555555555547
